1123	2.2.5.01.21	REMODELACIÓN Y PUESTA EN VALOR INMUEBLE MUNICIPAL	1123		2.2.5.01.21	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1124	2.2.5.01.22	REPAVIMENTACIÓN Y ENSANCHE AV. RIVADAVIA ENTRE RN Nº 9 Y CALLE P	1124		2.2.5.01.22	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1125	2.2.5.01.23	CARPETA ASFÁLTICA CALLE CASTILLA E/ ECHEVERRÍA Y GRAL MOSCONI (A	1125		2.2.5.01.23	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1126	2.2.5.01.24	CARPETA ASFÁLTICA  B° VILLANUEVA (AFECTADO)	1126		2.2.5.01.24	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1127	2.2.5.01.25	CARPETA ASFÁLTICA B° SAN JACINTO (AFECTADO)	1127		2.2.5.01.25	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1128	2.2.5.01.26	REVITALIZACIÓN DE PASEO COSTANERO	1128		2.2.5.01.26	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1129	2.2.5.01.27	CARPETA ASFÁLTICA Bº COLINAS DE OTAMENDI (AFECTADO)	1129		2.2.5.01.27	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1130	2.2.5.01.28	 REPAVIMENTACIÓN Y MEJORA HIDRÁULICA CALLE ANTÁRTIDA ARGENTINA (	1130		2.2.5.01.28	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1131	2.2.5.01.29	CAPS B° COLINAS DE OTAMENDI (AFECTADO)	1131		2.2.5.01.29	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1132	2.2.5.01.30	CARPETA ASFALTICA B° LA JOSEFA -  ETAPA 2 (AFECTADO)	1132		2.2.5.01.30	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1133	2.2.5.01.31	FDO ADQUISICIÓN EQUIPAMIENTO MEDICO UHSJ	1133		2.2.5.01.31	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1134	2.2.5.01.32	FDO. MUNICIPAL OBRAS DE INFRAESTRUCTURA -CONDUCTO PLUVIAL CALLE 	1134		2.2.5.01.32	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1135	2.2.5.01.33	FDO. MUNICIPAL OBRAS DE INFRAESTRUCTURA-RED CLOACAL CALLE SAAVED	1135		2.2.5.01.33	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1136	2.2.5.01.34	PLAN DE PAVIMENTACIÓN EN BARRIOS 2021 - ETAPA I - FIM 2021 (AFEC	1136		2.2.5.01.34	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1137	2.2.5.01.35	PROGRAMA PROTEGER - PROTECCIÓN POBLACIÓN CONTRA ENFERMEDADES CRÓ	1137		2.2.5.01.35	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1138	2.2.5.01.36	PLAN DE PAVIMENTACIÓN EN BARRIOS 2021-ETAPA 2-(PREIMBA)(AFECTADO	1138		2.2.5.01.36	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1139	2.2.5.01.37	PAVIMENTACION CALLES B° LA ESPERANZA - FIM- (AFECTADO)	1139		2.2.5.01.37	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1140	2.2.5.01.38	PROGRAMA FORTALECIMIENTO DE ESCENARIOS DEPORTIVOS MUNICIPALES (A	1140		2.2.5.01.38	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1141	2.2.5.01.39	FONDO DE SEGURIDAD (AFECTADO)	1141		2.2.5.01.39	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1142	2.2.5.01.40	PLAN DE PAVIMENTACIÓN EN BARRIOS 2022 - ETAPA 1 - FIM 2022 (AFEC	1142		2.2.5.01.40	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1143	2.2.5.01.41	PLAN DE PAVIMENTACION EN BARRIOS 2023 - MUNICIPIOS A LA OBRA (AF	1143		2.2.5.01.41	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1144	2.2.5.01.42	ESCENARIOS DEPORTIVOS - PERSONAS CON DISCAPACIDAD (AFECTADO)	1144		2.2.5.01.42	2.2	1.2.2.2.3.1	4	2024-04-01		2023
1145	2.2.5.02	DE INSTITUCIONES PÚBLICAS FINANCIERAS PROVINCIALES	1145		2.2.5.02	2.1	1.2.2.2.3.3	3	2024-04-01		2023
1146	2.2.5.03	DE EMPRESAS PÚBLICAS NO FINANCIERAS PROVINCIALES	1146		2.2.5.03	2.1	1.2.2.2.3.2	3	2024-04-01		2023
1147	2.2.5.04	DE OTRAS INSTITUCIONES PÚBLICAS PROVINCIALES - IOMA	1147		2.2.5.04	2.1	1.2.2.2.3.7	3	2024-04-01		2023
1148	2.2.5.06	DE GOBIERNOS MUNICIPALES	1148		2.2.5.06	4.1	1.2.2.2.3.4	3	2024-04-01		2023
1149	2.2.5.06.01	APORTE CONINDELTA (AFECTADO)	1149		2.2.5.06.01	4.2	1.2.2.2.3.4	4	2024-04-01		2023
1150	2.2.5.07	DE INSTITUCIONES PÚBLICAS FINANCIERAS MUNICIPALES	1150		2.2.5.07	1.1	1.2.2.2.3.6	3	2024-04-01		2023
1151	2.2.5.08	DE EMPRESAS PÚBLICAS NO FINANCIERAS MUNICIPALES	1151		2.2.5.08	1.1	1.2.2.2.3.5	3	2024-04-01		2023
1152	2.2.5.09	DE OTRAS INSTITUCIONES PÚBLICAS MUNICIPALES	1152		2.2.5.09	1.1	1.2.2.2.3.8	3	2024-04-01		2023
1153	2.2.5.09.01	EQUIPAMIENTO U.H.S.J.- H.C.D.	1153		2.2.5.09.01	1.2	1.2.2.2.3.8	4	2024-04-01		2023
1154	2.2.6	DEL SECTOR EXTERNO	1154		2.2.6			2	2024-04-01		2023
1155	2.2.6.01	DE GOBIERNOS EXTRANJEROS	1155		2.2.6.01	4.1	1.2.2.3.1	3	2024-04-01		2023
1156	2.2.6.02	DE ORGANISMOS INTERNACIONALES	1156		2.2.6.02	4.1	1.2.2.3.2	3	2024-04-01		2023
1157	3.1	VENTA DE TÍTULOS Y VALORES	1157		3.1			2	2024-04-01		2023
1158	3.1.1	VENTA DE TÍTULOS Y VALORES DE CORTO PLAZO	1158		3.1.1	1.1	1.3.1.3.1	2	2024-04-01		2023
1159	3.1.2	VENTA DE TÍTULOS Y VALORES DE LARGO PLAZO	1159		3.1.2	1.1	1.3.1.3.6	2	2024-04-01		2023
1160	3.2	VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL	1160		3.2			2	2024-04-01		2023
1161	3.2.1	DE EMPRESAS PRIVADAS NACIONALES	1161		3.2.1	1.1	1.2.3.1.1	2	2024-04-01		2023
1162	3.2.2	DE INSTITUCIONES PÚBLICAS FINANCIERAS	1162		3.2.2	1.1	1.2.3.1.2.2	2	2024-04-01		2023
1163	3.2.3	DE EMPRESAS PÚBLICAS NO FINANCIERAS	1163		3.2.3	1.1	1.2.3.1.2.1	2	2024-04-01		2023
1164	3.2.4	DE EMPRESAS PÚBLICAS MULTINACIONALES	1164		3.2.4	1.1	1.2.3.1.2.1	2	2024-04-01		2023
1165	3.2.5	DE ORGANISMOS INTERNACIONALES	1165		3.2.5	1.1	1.2.3.1.3	2	2024-04-01		2023
1166	3.2.6	DE OTRAS EMPRESAS DEL SECTOR EXTERNO	1166		3.2.6	1.1	1.2.3.1.3	2	2024-04-01		2023
1167	3.3	RECUPERACIÓN DE PRÉSTAMOS DE CORTO PLAZO	1167		3.3			2	2024-04-01		2023
1168	3.3.1	DEL SECTOR PRIVADO	1168		3.3.1	1.1	1.2.3.2.1	2	2024-04-01		2023
1169	3.3.2	DEL SECTOR PÚBLICO NACIONAL	1169		3.3.2			2	2024-04-01		2023
1170	3.3.2.01	DE LA ADMINISTRACIÓN CENTRAL NACIONAL	1170		3.3.2.01	1.1	1.2.3.2.2.1.1	3	2024-04-01		2023
1171	3.3.2.02	DE INSTITUCIONES DESCENTRALIZADAS NACIONALES	1171		3.3.2.02	1.1	1.2.3.2.2.1.2	3	2024-04-01		2023
1172	3.3.2.03	DE INSTITUCIONES DE SEGURIDAD SOCIAL NACIONALES	1172		3.3.2.03	1.1	1.2.3.2.2.1.3	3	2024-04-01		2023
1173	3.3.2.04	DE OTRAS INSTITUCIONES PÚBLICAS NACIONALES	1173		3.3.2.04	1.1	1.2.3.2.2.1.4	3	2024-04-01		2023
1174	3.3.3	DE PROVINCIAS	1174		3.3.3			2	2024-04-01		2023
1175	3.3.3.01	DE LA ADMINISTRACIÓN CENTRAL PROVINCIAL	1175		3.3.3.01	1.1	1.2.3.2.2.3	3	2024-04-01		2023
1176	3.3.3.02	DE INSTITUCIONES DESCENTRALIZADAS PROVINCIALES	1176		3.3.3.02	1.1	1.2.3.2.2.3	3	2024-04-01		2023
1177	3.3.3.03	DE INSTITUCIONES DE SEGURIDAD SOCIAL PROVINCIALES	1177		3.3.3.03	1.1	1.2.3.2.2.3	3	2024-04-01		2023
1178	3.3.3.03.01	REINTEGRO ANTICIPO A JUBILADOS	1178		3.3.3.03.01	2.1	1.2.3.2.2.3	4	2024-04-01		2023
1179	3.3.3.04	DE OTRAS INSTITUCIONES PÚBLICAS PROVINCIALES	1179		3.3.3.04	1.1	1.2.3.2.2.3	3	2024-04-01		2023
1180	3.3.4	DE MUNICIPALIDADES	1180		3.3.4			2	2024-04-01		2023
1181	3.3.4.01	DE LA ADMINISTRACIÓN CENTRAL MUNICIPAL	1181		3.3.4.01	1.1	1.2.3.2.2.3	3	2024-04-01		2023
1182	3.3.4.02	DE INSTITUCIONES DESCENTRALIZADAS MUNICIPALES	1182		3.3.4.02	1.1	1.2.3.2.2.3	3	2024-04-01		2023
1183	3.3.4.03	DE INSTITUCIONES DE SEGURIDAD SOCIAL MUNICIPALES	1183		3.3.4.03	1.1	1.2.3.2.2.3	3	2024-04-01		2023
1184	3.3.4.04	DE OTRAS INSTITUCIONES PÚBLICAS MUNICIPALES	1184		3.3.4.04	1.1	1.2.3.2.2.3	3	2024-04-01		2023
1185	3.3.6	DE INSTITUCIONES PÚBLICAS FINANCIERAS	1185		3.3.6	1.1	1.2.3.2.2.2.2	2	2024-04-01		2023
1186	3.3.7	DE EMPRESAS PÚBLICAS NO FINANCIERAS	1186		3.3.7	1.1	1.2.3.2.2.2.1	2	2024-04-01		2023
1187	3.3.8	DE EMPRESAS PÚBLICAS MULTINACIONALES	1187		3.3.8	1.1	1.2.3.2.2.2.1	2	2024-04-01		2023
1188	3.3.9	DEL SECTOR EXTERNO	1188		3.3.9	1.1	1.2.3.2.3	2	2024-04-01		2023
1189	3.4	RECUPERACIÓN DE PRÉSTAMOS DE LARGO PLAZO	1189		3.4			2	2024-04-01		2023
1190	3.4.1	DEL SECTOR PRIVADO	1190		3.4.1	1.1	1.2.3.6.1	2	2024-04-01		2023
1191	3.4.2	DEL SECTOR PÚBLICO NACIONAL	1191		3.4.2			2	2024-04-01		2023
1192	3.4.2.01	DE LA ADMINISTRACIÓN CENTRAL NACIONAL	1192		3.4.2.01	1.1	1.2.3.6.2.1.1	3	2024-04-01		2023
1193	3.4.2.02	DE INSTITUCIONES DESCENTRALIZADAS NACIONALES	1193		3.4.2.02	1.1	1.2.3.6.2.1.2	3	2024-04-01		2023
1194	3.4.2.03	DE INSTITUCIONES DE SEGURIDAD SOCIAL NACIONALES	1194		3.4.2.03	1.1	1.2.3.6.2.1.3	3	2024-04-01		2023
1195	3.4.2.04	DE OTRAS INSTITUCIONES PÚBLICAS NACIONALES	1195		3.4.2.04	1.1	1.2.3.6.2.1.4	3	2024-04-01		2023
1196	3.4.3	DE PROVINCIAS	1196		3.4.3			2	2024-04-01		2023
1197	3.4.3.01	DE LA ADMINISTRACIÓN CENTRAL PROVINCIAL	1197		3.4.3.01	1.1	1.2.3.6.2.3	3	2024-04-01		2023
1198	3.4.3.02	DE INSTITUCIONES DESCENTRALIZADAS PROVINCIALES	1198		3.4.3.02	1.1	1.2.3.6.2.3	3	2024-04-01		2023
1199	3.4.3.03	DE INSTITUCIONES DE SEGURIDAD SOCIAL PROVINCIALES	1199		3.4.3.03	1.1	1.2.3.6.2.3	3	2024-04-01		2023
1200	3.4.3.04	DE OTRAS INSTITUCIONES PÚBLICAS PROVINCIALES	1200		3.4.3.04	1.1	1.2.3.6.2.3	3	2024-04-01		2023
1201	3.4.4	DE MUNICIPALIDADES	1201		3.4.4			2	2024-04-01		2023
1202	3.4.4.01	DE LA ADMINISTRACIÓN CENTRAL MUNICIPAL	1202		3.4.4.01	1.1	1.2.3.6.2.3	3	2024-04-01		2023
1203	3.4.4.02	DE INSTITUCIONES DESCENTRALIZADAS MUNICIPALES	1203		3.4.4.02	1.1	1.2.3.6.2.3	3	2024-04-01		2023
1204	3.4.4.03	DE INSTITUCIONES DE SEGURIDAD SOCIAL MUNICIPALES	1204		3.4.4.03	1.1	1.2.3.6.2.3	3	2024-04-01		2023
1205	3.4.4.04	DE OTRAS INSTITUCIONES PÚBLICAS MUNICIPALES	1205		3.4.4.04	1.1	1.2.3.6.2.3	3	2024-04-01		2023
1206	3.4.6	DE INSTITUCIONES PÚBLICAS FINANCIERAS	1206		3.4.6	1.1	1.2.3.6.2.2.2	2	2024-04-01		2023
1207	3.4.7	DE EMPRESAS PÚBLICAS NO FINANCIERAS	1207		3.4.7	1.1	1.2.3.6.2.2.1	2	2024-04-01		2023
1208	3.4.8	DE EMPRESAS PÚBLICAS MULTINACIONALES	1208		3.4.8	1.1	1.2.3.6.2.2.1	2	2024-04-01		2023
1209	3.4.9	DEL SECTOR EXTERNO	1209		3.4.9	1.1	1.2.3.6.3	2	2024-04-01		2023
1210	3.5	DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS	1210		3.5			2	2024-04-01		2023
1211	3.5.1	DE DISPONIBILIDADES	1211		3.5.1			2	2024-04-01		2023
1212	3.5.1.01	DE CAJA Y BANCOS	1212		3.5.1.01	1.1	1.3.1.4.1.1	3	2024-04-01		2023
1213	3.5.1.01.01	PROG. COMUNIDADES SIN VIOLENCIA - FORT. CONTRA VIOLENCIA DE GENE	1213		3.5.1.01.01	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1214	3.5.1.01.02	CARPETA ASFÁLTICA B° VILLANUEVA (AFECTADO)	1214		3.5.1.01.02	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1215	3.5.1.01.03	FONDO FORT. DE PROGR. SOCIALES LEY Nº 13.163	1215		3.5.1.01.03	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1216	3.5.1.01.04	APORTE SALUD PÚBLICA (AFECTADO)	1216		3.5.1.01.04	1.2	1.3.1.4.1.1	4	2024-04-01		2023
1217	3.5.1.01.05	TASA DE MANTENIMIENTO VIAL Y SEÑALIZACIÓN MUNICIPAL	1217		3.5.1.01.05	1.2	1.3.1.4.1.1	4	2024-04-01		2023
1218	3.5.1.01.06	ANÁLISIS Y EVALUACIÓN DE ESTUDIOS DE IMPACTO AMBIENTAL	1218		3.5.1.01.06	1.2	1.3.1.4.1.1	4	2024-04-01		2023
1219	3.5.1.01.07	PROG. DE FINANCIAMNIENTO INFRAESTREUCTURA DE REDES (AFECTADO)	1219		3.5.1.01.07	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1220	3.5.1.01.08	FONDO EDUCATIVO PROVINCIAL (AFECTADO)	1220		3.5.1.01.08	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1221	3.5.1.01.09	CARPETA ASFÁLTICA Bº 9 DE JULIO (AFECTADO)	1221		3.5.1.01.09	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1222	3.5.1.01.10	PROGRAMA FORTALECIMIENTO DE ESCENARIOS DEPORTIVOS (AFECTADO)	1222		3.5.1.01.10	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1223	3.5.1.01.11	APORTE CONSTRUCCIÓN REDES DE AGUA Bº SAN CAYETANO (AFECTADO)	1223		3.5.1.01.11	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1224	3.5.1.01.12	PROGRAMA POTENCIAS TRABAJO (AFECTADO)	1224		3.5.1.01.12	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1225	3.5.1.01.13	REPAVIMENTACIÓN Y ENSANCHE AV. RIVADAVIA ENTRE RN 9 Y	1225		3.5.1.01.13	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1226	3.5.1.01.14	PRO.CRE.AR OBRAS DE INFRAESTRUCTURA(AFECTADO)	1226		3.5.1.01.14	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1227	3.5.1.01.15	PLAN ALIMENTARIO MUNICIPAL (AFECTADO)	1227		3.5.1.01.15	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1228	3.5.1.01.16	PROG. ASISTENCIA SITUACIONES DE EMERGENCIA CLIMATICAS Y CATASTRO	1228		3.5.1.01.16	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1229	3.5.1.01.17	PRODENI (AFECTADO)	1229		3.5.1.01.17	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1230	3.5.1.01.18	FONDO EDUCATIVO MUNICIPAL (AFECTADO)	1230		3.5.1.01.18	1.2	1.3.1.4.1.1	4	2024-04-01		2023
1231	3.5.1.01.19	DERECHOS DE OFICINA-CERTIFICADO DE APTITUD AMBIENTAL (AFECTADO)	1231		3.5.1.01.19	1.2	1.3.1.4.1.1	4	2024-04-01		2023
1232	3.5.1.01.20	TORNEOS BONAERENES	1232		3.5.1.01.20	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1233	3.5.1.01.21	FONDO DE SEGURIDAD (AFECTADO)	1233		3.5.1.01.21	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1234	3.5.1.01.22	PROG. NACIONAL DE SALUD COMUNITARIA (AFECTADO)	1234		3.5.1.01.22	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1235	3.5.1.01.23	PROGRAMA PROTEGER - PROTECCIÓN POBLACIÓN CONTRA ENFERMEDADES CRÓ	1235		3.5.1.01.23	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1236	3.5.1.01.24	PLAN INTEGRAL B° LAS PRADERAS - RENABAP (AFECTADO)	1236		3.5.1.01.24	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1237	3.5.1.01.25	FONDO FORT. PROGR. SOC. PARA RESIDUOS LEY N° 13.163	1237		3.5.1.01.25	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1238	3.5.1.01.26	APORTE FONEDA (AFECTADO)	1238		3.5.1.01.26	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1239	3.5.1.01.27	FOMEPRO-RECUPERO	1239		3.5.1.01.27	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1240	3.5.1.01.28	PAVIMENTACIÓN ACCESO A INSTITUCIONES B. LUBO, 9 DE JULIO	1240		3.5.1.01.28	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1241	3.5.1.01.29	COOPERACIÓN BOMBEROS VOLUNTARIOS (AFECTADO)	1241		3.5.1.01.29	1.2	1.3.1.4.1.1	4	2024-04-01		2023
1242	3.5.1.01.30	BARRIO OTAMENDI-OBRAS DE INFRAESTRUCTURA Y DESARROLLO URBANO (AF	1242		3.5.1.01.30	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1243	3.5.1.01.31	PROG. PLAN MEJORA DE INFRAESTRUCTURA VIAL TRANSPORTE PÚBLICO	1243		3.5.1.01.31	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1244	3.5.1.01.32	PAVIMENTACIÓN ACCESO Bº ALBIZOLA	1244		3.5.1.01.32	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1245	3.5.1.01.33	PAVIMENTACIÓN CALLE BELLOMO ENTRE RUTA N° 6 Y J VIGALONDO	1245		3.5.1.01.33	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1246	3.5.1.01.34	S.A.E. SERVICIO ALIMENTARIO ESCOLAR (AFECTADO)	1246		3.5.1.01.34	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1247	3.5.1.01.35	RENOVACION URABANA, INFRAESTRUCTURA Y EQUIPAMIENTO PASEO COSTANE	1247		3.5.1.01.35	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1248	3.5.1.01.36	SUPERÁVIT DE EJERCICIOS ANTERIORES	1248		3.5.1.01.36	1.1	1.3.1.4.1.1	4	2024-04-01		2023
1249	3.5.1.01.37	FONDO MPAL. PARA LA VIVIENDA ORD. 3406 (AFECTADO)	1249		3.5.1.01.37	1.2	1.3.1.4.1.1	4	2024-04-01		2023
1250	3.5.1.01.38	REINTEGRO OBRAS DE PAVIMENTACIÓN CLOACAS Y AGUA (AFECTADO)	1250		3.5.1.01.38	1.2	1.3.1.4.1.1	4	2024-04-01		2023
1251	3.5.1.01.39	CONST. PLAYON MULTIDEPORTIVO EN B° S. JACINTO, B° NOGALES, B° PI	1251		3.5.1.01.39	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1252	3.5.1.01.40	SAME PROVINCIA (AFECTADO)	1252		3.5.1.01.40	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1253	3.5.1.01.41	DONACION FUNDACION HNOS. AGUSTIN Y HENRIQUE ROCCA - BISCENDA PAS	1253		3.5.1.01.41	4.2	1.3.1.4.1.1	4	2024-04-01		2023
1254	3.5.1.01.42	PROGRAMA FAMILIAS SOLIDARIAS (AFECTADO)	1254		3.5.1.01.42	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1255	3.5.1.01.43	APORTE SUBSECRETARÍA - TECHO DIGNO 104 VIVIENDAS	1255		3.5.1.01.43	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1256	3.5.1.01.44	FONDO AYUDA BOMBEROS VOLUNTARIOS (AFECTADO)	1256		3.5.1.01.44	1.2	1.3.1.4.1.1	4	2024-04-01		2023
1257	3.5.1.01.45	PASEO COSTANERO	1257		3.5.1.01.45	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1258	3.5.1.01.46	PRO.CRE.AR TERRENO (AFECTADO)	1258		3.5.1.01.46	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1259	3.5.1.01.47	REINTEGRO OBRAS DE PAVIMENTOS CLOACAS Y AGUA	1259		3.5.1.01.47	1.2	1.3.1.4.1.1	4	2024-04-01		2023
1260	3.5.1.01.48	FONDO FORTALECIMIENTO PROGRAMAS SOCIALES LEY 13.163 (AFECTADO)NO	1260		3.5.1.01.48	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1261	3.5.1.01.49	BARRIO SAN CAYETANO: OBRAS DE INFRAESTRUCTURA Y FORTALECIMIENTO	1261		3.5.1.01.49	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1262	3.5.1.01.50	FUNCIONAMIENTO HOGAR DE ANCIANOS (AFECTADO)	1262		3.5.1.01.50	4.2	1.3.1.4.1.1	4	2024-04-01		2023
1263	3.5.1.01.51	FIESTAS Y EVENTOS (AFECTADO)	1263		3.5.1.01.51	4.2	1.3.1.4.1.1	4	2024-04-01		2023
1264	3.5.1.01.52	ALUMBRADO PÚBLICO B. PERIFÉRICOS: COLUMNAS DE ALUMBRADOS	1264		3.5.1.01.52	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1265	3.5.1.01.53	FONDO EQUIPAMIENTO CENTRO JOVEN (AFECTADO)	1265		3.5.1.01.53	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1266	3.5.1.01.54	APORTE DE LOTERÍA PARA EVENTOS CULTURALES (AFECTADO)	1266		3.5.1.01.54	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1267	3.5.1.01.55	REVITALIZACIÓN PASEO COSTANERO	1267		3.5.1.01.55	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1268	3.5.1.01.56	TRATAMIENTO DE RESIDUOS LEY 13163 (AFECTADO)	1268		3.5.1.01.56	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1269	3.5.1.01.57	APORTE PAN AMERICAN ENERGY PARA MEJORAS EN COSTANERA	1269		3.5.1.01.57	4.2	1.3.1.4.1.1	4	2024-04-01		2023
1270	3.5.1.01.59	CANÓN ESTACIONAMIENTO MEDIDO (AFECTADO)	1270		3.5.1.01.59	1.2	1.3.1.4.1.1	4	2024-04-01		2023
1271	3.5.1.01.60	EVENTOS SOCIALES (AFECTADO)	1271		3.5.1.01.60	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1272	3.5.1.01.61	CARPETA ASFÁLTICA B° COLINAS DE OTAMENDI (AFECTADO)	1272		3.5.1.01.61	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1273	3.5.1.01.62	PROMOCIÓN DEL DEPORTE (AFECTADO)	1273		3.5.1.01.62	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1274	3.5.1.01.63	CAPS COLINAS DE OTAMENDI(AFETADO)	1274		3.5.1.01.63	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1275	3.5.1.01.64	PLAN SUMAR (AFECTADO)	1275		3.5.1.01.64	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1276	3.5.1.01.65	FDO. ADQUISICIÓN EQUIPAMIENTO MÉDICO UHSJ	1276		3.5.1.01.65	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1277	3.5.1.01.66	PROGRAMA DE PROYECTOS LOCALES DDHH (AFECTADO)	1277		3.5.1.01.66	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1278	3.5.1.01.67	PRO.SA.NE (AFECTADO)	1278		3.5.1.01.67	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1279	3.5.1.01.68	PROY. ENCUENTRO ZONAL CUIDADORES DOMICILIARIOS(AFECTADO)	1279		3.5.1.01.68	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1280	3.5.1.01.69	FDO. MUNICIPAL PARA LA REACTIVACIÓN CULTURAL Y TURÍSTICA	1280		3.5.1.01.69	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1281	3.5.1.01.70	MESA BONAERENSE (AFECTADO)	1281		3.5.1.01.70	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1282	3.5.1.01.71	ARGENTINA HACE-B° LUBO COLECTOR CLOACAL-ETAPA I(AFECTADO)	1282		3.5.1.01.71	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1283	3.5.1.01.72	APORTE UOM TECHO DIGNO 104 VIVIENDAS E INFRA.	1283		3.5.1.01.72	4.2	1.3.1.4.1.1	4	2024-04-01		2023
1284	3.5.1.01.73	PROG. INGRESO SOCIAL CON TRABAJO (AFECTADO)	1284		3.5.1.01.73	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1285	3.5.1.01.74	ARGENTINA HACE-II-PAVIMENTACIÓN B° HÉROES DE MALVINAS ETAPA 3 (A	1285		3.5.1.01.74	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1286	3.5.1.01.75	ARGENTINA HACE-II- ACCESO OESTE Y ESTACIONAMIENTO PASEO COSTANER	1286		3.5.1.01.75	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1287	3.5.1.01.76	CONST. Y EQUIP. HOGAR PERSONAS CON DISCAPACIDAD(AFECTADO)	1287		3.5.1.01.76	3.2	1.3.1.4.1.1	4	2024-04-01		2023
1288	3.5.1.01.77	FONDO PARA INFRAESTRUCTURA MUNICIPAL LEY 14.807 (AFECTADO)	1288		3.5.1.01.77	2.2	1.3.1.4.1.1	4	2024-04-01		2023
1289	3.5.1.01.78	PLAN DE REVITALIZACIÓN Y PUESTA EN VALOR DEL EJE PRONCIPAL URBAN	1289		3.5.1.01.78	3.2	1.3.1.4.1.1	4	2024-04-01		2023
